run-id,use_vernalisation_fix,sowing-date,harvest-date,crop-id,sim.json,crop.json,site.json,incl_hist,climate_path_to_latlon_file,climate_path_to_csvs,gcm,rcm,scenario,ensmem,version,start_date,end_date,groundwater-level,impenetrable-layer,elevation,slope,latitude,landcover,fertilization,NitrogenResponseOn,irrigation,WaterDeficitResponseOn,EmergenceMoistureControlOn,EmergenceFloodingControlOn,LeafExtensionModifier,CO2,O3,FieldConditionModifier,StageTemperatureSum,comment,region_name,crop_data,irrigation_data,species_param_name,cultivar_param_name,param_value,param_index_in_array,coeff
67,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2019-01-01,2019-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,LS_CType2_2019_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
68,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2020-01-01,2020-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,LS_CType2_2020_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
69,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2021-01-01,2021-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,LS_CType2_2021_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
70,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2022-01-01,2022-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,LS_CType2_2022_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
71,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2023-01-01,2023-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,LS_CType2_2023_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
72,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2008-01-01,2009-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,1.0,,historic_runs,,LS_CType3_2009_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
73,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2009-01-01,2010-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,1.0,,historic_runs,,LS_CType3_2010_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
74,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2010-01-01,2011-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,1.0,,historic_runs,,LS_CType3_2011_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
75,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2011-01-01,2012-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,1.0,,historic_runs,,LS_CType3_2012_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
76,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2012-01-01,2013-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,1.0,,historic_runs,,LS_CType3_2013_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
77,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2013-01-01,2014-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,1.0,,historic_runs,,LS_CType3_2014_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
78,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2014-01-01,2015-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,1.0,,historic_runs,,LS_CType3_2015_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
79,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2015-01-01,2016-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,1.0,,historic_runs,,LS_CType3_2016_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
80,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2016-01-01,2017-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,1.0,,historic_runs,,LS_CType3_2017_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
81,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2017-01-01,2018-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,1.0,,historic_runs,,LS_CType3_2018_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
82,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2018-01-01,2019-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,1.0,,historic_runs,,LS_CType3_2019_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
83,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2019-01-01,2020-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,1.0,,historic_runs,,LS_CType3_2020_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
84,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2020-01-01,2021-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,1.0,,historic_runs,,LS_CType3_2021_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
85,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2021-01-01,2022-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,1.0,,historic_runs,,LS_CType3_2022_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
86,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2022-01-01,2023-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,1.0,,historic_runs,,LS_CType3_2023_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
87,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2005-01-01,2005-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,BB_CType2_2005_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
88,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2006-01-01,2006-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,BB_CType2_2006_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
89,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2007-01-01,2007-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,BB_CType2_2007_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
90,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2008-01-01,2008-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,BB_CType2_2008_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
91,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2009-01-01,2009-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,BB_CType2_2009_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
92,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2010-01-01,2010-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,BB_CType2_2010_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
93,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2011-01-01,2011-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,BB_CType2_2011_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
94,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2012-01-01,2012-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,BB_CType2_2012_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
95,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2013-01-01,2013-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,BB_CType2_2013_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
96,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2014-01-01,2014-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,BB_CType2_2014_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
97,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2015-01-01,2015-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,BB_CType2_2015_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
98,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2016-01-01,2016-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,BB_CType2_2016_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
99,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2017-01-01,2017-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,BB_CType2_2017_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
100,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2018-01-01,2018-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,BB_CType2_2018_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
101,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2019-01-01,2019-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,BB_CType2_2019_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
102,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2020-01-01,2020-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,BB_CType2_2020_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
103,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2021-01-01,2021-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,BB_CType2_2021_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
104,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2022-01-01,2022-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,BB_CType2_2022_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
105,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2023-01-01,2023-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,BB_CType2_2023_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
106,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2004-01-01,2005-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,BB_CType3_2005_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
107,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2005-01-01,2006-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,BB_CType3_2006_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
108,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2006-01-01,2007-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,BB_CType3_2007_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
109,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2007-01-01,2008-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,BB_CType3_2008_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
110,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2008-01-01,2009-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,BB_CType3_2009_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
111,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2009-01-01,2010-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,BB_CType3_2010_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
112,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2010-01-01,2011-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,BB_CType3_2011_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
113,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2011-01-01,2012-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,BB_CType3_2012_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
114,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2012-01-01,2013-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,BB_CType3_2013_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
115,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2013-01-01,2014-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,BB_CType3_2014_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
116,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2014-01-01,2015-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,BB_CType3_2015_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
117,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2015-01-01,2016-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,BB_CType3_2016_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
118,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2016-01-01,2017-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,BB_CType3_2017_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
119,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2017-01-01,2018-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,BB_CType3_2018_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
120,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2018-01-01,2019-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,BB_CType3_2019_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
121,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2019-01-01,2020-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,BB_CType3_2020_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
122,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2020-01-01,2021-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,BB_CType3_2021_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
123,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2021-01-01,2022-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,BB_CType3_2022_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
124,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2022-01-01,2023-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,BB_CType3_2023_100_25832_etrs89-utm32n.asc,BBirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
125,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2017-01-01,2017-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,BW_CType2_2017_100_25832_etrs89-utm32n.asc,BWirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
126,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2018-01-01,2018-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,BW_CType2_2018_100_25832_etrs89-utm32n.asc,BWirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
127,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2019-01-01,2019-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,BW_CType2_2019_100_25832_etrs89-utm32n.asc,BWirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
128,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2020-01-01,2020-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,BW_CType2_2020_100_25832_etrs89-utm32n.asc,BWirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
129,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2021-01-01,2021-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,BW_CType2_2021_100_25832_etrs89-utm32n.asc,BWirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
130,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2022-01-01,2022-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,BW_CType2_2022_100_25832_etrs89-utm32n.asc,BWirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
131,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2023-01-01,2023-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,BW_CType2_2023_100_25832_etrs89-utm32n.asc,BWirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
132,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2016-01-01,2017-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,BW_CType3_2017_100_25832_etrs89-utm32n.asc,BWirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
133,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2017-01-01,2018-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,BW_CType3_2018_100_25832_etrs89-utm32n.asc,BWirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
